,Country_Name,Country_Code,Indicator_Name,Indicator_Code,Year,InternetUsers,Percentage
15501,European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-77.68381265
15502,Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-22.14980163
15503,Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-86.46892907
15504,Fiji,FJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-64.78
15505,France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-79.50245972
15506,Faroe Islands,FRO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-96.58195894
15507,"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-34.30405287
15508,Gabon,GAB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-49.32012015
15509,United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-89.42455049
15510,Georgia,GEO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-58.7055046
15511,Ghana,GHA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-36.88415262
15512,Gibraltar,GIB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15513,Guinea,GIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-17.7
15514,"Gambia, The",GMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-24.1
15515,Guinea-Bissau,GNB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-13.8
15516,Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-25.239999
15517,Greece,GRC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-68.89297065
15518,Grenada,GRD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-53.2
15519,Greenland,GRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-68.48246178
15520,Guatemala,GTM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-36.9
15521,Guam,GUM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-79.50546556
15522,Guyana,GUY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-36.32583679
15523,High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-84.33294644
15524,"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-88.41594465
15525,Honduras,HND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-30.7
15526,Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-15.506617299999998
15527,Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-66.09619204
15528,Haiti,HTI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-26.2
15529,Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-75.75054712
15530,IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-43.9869425
15531,IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-37.6071055
15532,IDA total,IDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-18.57047775
15533,IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-21.11053415
15534,Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-31.33580625
15535,IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-17.28554264
15536,Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15537,India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-17.2
15538,Not classified,INX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15539,Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-83.11400706
15540,"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-63.04397362
15541,Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-40.94
15542,Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-97.25520119
15543,Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-80.58118359
15544,Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-62.077347
15545,Jamaica,JAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-54.07206705
15546,Jordan,JOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-63.5
15547,Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-90.72654724
15548,Kazakhstan,KAZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-75.42674823
15549,Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-16.82710021
15550,Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-37.19903776
15551,Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-31.90027854
15552,Kiribati,KIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-22.4
15553,St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-79.71019081
15554,"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-94.06942188
15555,Kuwait,KWT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-96.99998933
15556,Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-60.61891966
15557,Lao PDR,LAO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-24.51043508
15558,Lebanon,LBN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-77.18077489
15559,Liberia,LBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-15.3
15560,Libya,LBY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15561,St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-45.0
15562,Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-61.34462975
15563,Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-15.75401814
15564,Low income,LIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-12.75559123
15565,Liechtenstein,LIE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-98.54661245
15566,Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-20.3
15567,Lower middle income,LMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-25.74539878
15568,Low & middle income,LMY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-37.05857379
15569,Lesotho,LSO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-38.0
15570,Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-58.06063649
15571,Lithuania,LTU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-76.61525651
15572,Luxembourg,LUX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-96.36296032
15573,Latvia,LVA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-79.114077
15574,"Macao SAR, China",MAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-82.17408907
15575,St. Martin (French part),MAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15576,Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-60.76221201
15577,Monaco,MCO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-96.05297684
15578,Moldova,MDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-75.12451989
15579,Madagascar,MDG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-8.8
15580,Maldives,MDV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-60.25
15581,Middle East & North Africa,MEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-55.63393196
15582,Mexico,MEX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-62.85224909
15583,Marshall Islands,MHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-37.70116262
15584,Middle income,MIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-39.66564499
15585,North Macedonia,MKD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-73.51682418
15586,Mali,MLI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-17.9
15587,Malta,MLT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-80.01191108
15588,Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-22.62108195
15589,Middle East & North Africa (excluding high income),MNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-49.50743147
15590,Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-70.27233254
15591,Mongolia,MNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-22.71426517
15592,Northern Mariana Islands,MNP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15593,Mozambique,MOZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-6.8
15594,Mauritania,MRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-23.2
15595,Mauritius,MUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-54.4032403
15596,Malawi,MWI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-6.0
15597,Malaysia,MYS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-79.14047901
15598,North America,NAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-86.8276295
15599,Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-35.83740647
15600,New Caledonia,NCL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-81.0058408
15601,Niger,NER,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-9.22431156
15602,Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-27.0
15603,Nicaragua,NIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-29.4
15604,Netherlands,NLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-92.19727891
15605,Norway,NOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-95.3576013
15606,Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-23.3
15607,Nauru,NRU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-61.38512451
15608,New Zealand,NZL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-86.7
15609,OECD members,OED,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-80.45340303
15610,Oman,OMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-79.18563573
15611,Other small states,OSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-50.41111264
15612,Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-12.78
15613,Panama,PAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-58.9506309
15614,Peru,PER,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-49.45041218
15615,Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-40.6
15616,Palau,PLW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15617,Papua New Guinea,PNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-10.20919659
15618,Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-74.98536595
15619,Pre-demographic dividend,PRE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-17.51924991
15620,Puerto Rico,PRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-67.74077314
15621,"Korea, Dem. People's Rep.",PRK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15622,Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-72.79121395
15623,Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-60.07575622
15624,West Bank and Gaza,PSE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-62.3
15625,Pacific island small states,PSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-37.85676708
15626,Post-demographic dividend,PST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-83.3949357
15627,French Polynesia,PYF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-71.70389531
15628,Qatar,QAT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-96.38884917
15629,Romania,ROU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-62.74728218
15630,Russian Federation,RUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-75.00813853
15631,Rwanda,RWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-20.76763262
15632,South Asia,SAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-16.88886055
15633,Saudi Arabia,SAU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-93.17559961
15634,Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-17.6
15635,Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-28.64312367
15636,Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-83.45226789
15637,Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-10.92422906
15638,Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-12.23693043
15639,El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-32.8207289
15640,San Marino,SMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-59.18230126
15641,Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-1.004048698
15642,Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-69.33083553
15643,Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-19.82864704
15644,South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-3.1
15645,Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-19.83213051
15646,Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-50.8012694
15647,Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-28.9312292
15648,Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-47.94517397
15649,Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-80.62566752
15650,Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-77.88542636
15651,Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-92.00626697
15652,Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-29.3
15653,Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15654,Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-57.76981124
15655,Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-31.700000000000003
15656,Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,
15657,Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-6.4
15658,East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-49.06719709
15659,Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-66.03718872
15660,Togo,TGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-11.36022497
15661,Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-51.89192934
15662,Tajikistan,TJK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-20.96
15663,Turkmenistan,TKM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-20.25099741
15664,Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-61.37643992
15665,Timor-Leste,TLS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-23.2
15666,Middle East & North Africa (IDA & IBRD countries),TMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-49.3413017
15667,Tonga,TON,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-40.24872764
15668,South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-16.88886055
15669,Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-19.83213051
15670,Trinidad and Tobago,TTO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-69.6
15671,Tunisia,TUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-54.50015506
15672,Turkiye,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-63.68461768
15673,Tuvalu,TUV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-34.2
15674,Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-14.99999943
15675,Uganda,UGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-7.1
15676,Ukraine,UKR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-57.88947945
15677,Upper middle income,UMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-57.58334283
15678,Uruguay,URY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-69.3223544
15679,United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-86.27488917
15680,Uzbekistan,UZB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-47.69999885
15681,St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-52.7
15682,"Venezuela, RB",VEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-60.6
15683,British Virgin Islands,VGB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-76.70426829
15684,Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-63.3774943
15685,Vietnam,VNM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-57.14
15686,Vanuatu,VUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-24.71978784
15687,World,WLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-44.83983516
15688,Samoa,WSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-32.61093932
15689,Kosovo,XKX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-82.89359681
15690,"Yemen, Rep.",YEM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-25.71835477
15691,South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-55.16739447
15692,Zambia,ZMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-11.2
15693,Zimbabwe,ZWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2017,Not Internet Users,-23.4
15694,Aruba,ABW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15695,Africa Eastern and Southern,AFE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-20.70069538
15696,Afghanistan,AFG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-15.8
15697,Africa Western and Central,AFW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-28.33836803
15698,Angola,AGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-28.0
15699,Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-64.4
15700,Andorra,AND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15701,Arab World,ARB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-53.48275057
15702,United Arab Emirates,ARE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-97.45000178
15703,Argentina,ARG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-76.7
15704,Armenia,ARM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-67.24505226
15705,American Samoa,ASM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15706,Antigua and Barbuda,ATG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15707,Australia,AUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-86.6
15708,Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-86.47913723
15709,Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-78.79999549
15710,Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-3.1
15711,Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-87.647343
15712,Benin,BEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-18.0
15713,Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-16.4
15714,Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-20.8
15715,Bulgaria,BGR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-63.78201069000001
15716,Bahrain,BHR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-97.64467258
15717,"Bahamas, The",BHS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-82.0
15718,Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-69.12013504
15719,Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-78.12988669
15720,Belize,BLZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-48.8
15721,Bermuda,BMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15722,Bolivia,BOL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-43.2861422
15723,Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-69.43428254
15724,Barbados,BRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15725,Brunei Darussalam,BRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-94.0
15726,Bhutan,BTN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-48.5
15727,Botswana,BWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-57.0
15728,Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-4.1
15729,Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-93.64
15730,Central Europe and the Baltics,CEB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-74.98213727
15731,Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-90.8
15732,Channel Islands,CHI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15733,Chile,CHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-83.9
15734,China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-58.2
15735,Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-36.54653613
15736,Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-28.7
15737,"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-10.7
15738,"Congo, Rep.",COG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15739,Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-63.12637682
15740,Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
